,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79
8638671,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,0.0155344664039,4.35126926524e-07,4.35126926524e-07,0.00282876014934,4.35126926524e-07,0.151990270562,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,0.00931215135455,4.35126926524e-07,0.0182322533483,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,0.0157085171745,0.00948620212516,0.0974688666684,0.00187148091098,0.00317686169056,4.35126926524e-07,0.00639680094684,4.35126926524e-07,0.119529801843,4.35126926524e-07,4.35126926524e-07,0.0447749958663,0.000609612824061,0.0271958680347,0.076365210732,4.35126926524e-07,4.35126926524e-07,0.0566974736531,4.35126926524e-07,0.0532164582409,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,0.00282876014934,4.35126926524e-07,0.00361198861708,4.35126926524e-07,4.35126926524e-07,0.00913810058394,0.00948620212516,0.0119229129137,4.35126926524e-07,0.0136634206198,4.35126926524e-07,4.35126926524e-07,0.0464719908797,0.0214086799119,4.35126926524e-07,0.0650519106423,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07,0.04581930049,0.0595693113681,0.000609612824061,4.35126926524e-07,4.35126926524e-07,4.35126926524e-07
3931643,1.63765827967e-07,1.63765827967e-07,0.00153956254872,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,0.000131176428202,0.000622473912104,3.29169314214e-05,0.0401719213662,1.63765827967e-07,0.018358313081,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,0.0124299901085,0.0718769856607,1.63765827967e-07,1.63765827967e-07,1.63765827971e-07,1.63765827967e-07,1.63765827967e-07,0.136171449721,1.63765827967e-07,1.63765827967e-07,0.0451176493708,1.63765827967e-07,0.0250235822792,0.00337373982195,0.000262189090576,1.63765827967e-07,0.131684266034,1.63765827967e-07,0.105907524712,1.63765827967e-07,0.000393201752949,1.63765827967e-07,1.63765827971e-07,0.00180158787347,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,0.0150829965216,0.105219708235,1.63765827967e-07,1.63765827967e-07,0.0276438355267,1.63765827967e-07,1.63765827967e-07,0.128818364045,1.63765827967e-07,1.63765827967e-07,0.123250325894,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07,0.00139217330355,1.63765827967e-07,1.63765827971e-07,0.00368489489509,1.63765827967e-07,1.63765827967e-07,1.63765827967e-07
11929225,2.01849751119e-07,2.01849751119e-07,0.00306831806676,0.0225468190498,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,0.00040390135199,2.01849751124e-07,2.01849751119e-07,0.585727809648,2.01849751119e-07,0.00302794811654,0.127327024856,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,0.0620286303687,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,0.0858267160257,2.01849751119e-07,0.00968898990348,2.01849751119e-07,2.01849751119e-07,0.0044812663246,2.01849751119e-07,2.01849751119e-07,0.0142507942788,2.01849751119e-07,2.01849751119e-07,0.0186511188532,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,0.00605569438333,0.00264443358941,2.01849751124e-07,0.00623735915934,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,8.09417501988e-05,2.01849751119e-07,2.01849751119e-07,4.0571799975e-05,2.01849751124e-07,2.01849751124e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,0.0139480196521,0.00450145129971,2.01849751119e-07,0.0172179856202,2.01849751119e-07,0.00107000553068,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07,0.00696401826337,4.0571799975e-05,0.00415830672281,2.01849751119e-07,2.01849751119e-07,2.01849751119e-07
1942405,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,0.0277459972237,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,0.000944267087196,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,0.0537085342443,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,0.108186154013,1.74831899129e-07,1.74831899129e-07,0.173800565756,1.74831899129e-07,1.74831899129e-07,0.0122034413911,0.126386154712,0.00479056886803,0.0186897048488,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,0.00405627489169,0.00185339296267,1.74831899133e-07,0.0174658815549,0.00160862830389,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,0.135162716049,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,0.0112068995661,1.74831899129e-07,0.0121859582012,1.74831899129e-07,1.74831899129e-07,0.000979233467021,0.000332355440244,1.74831899129e-07,1.74831899129e-07,0.0406485913794,1.74831899129e-07,0.000140040351202,0.0170812513768,0.0288124718084,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,3.51412117249e-05,1.74831899129e-07,1.74831899129e-07,0.0894616576162,0.112504501921,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07,1.74831899129e-07
11567416,1.66323485874e-07,0.000931577844381,1.66323485874e-07,1.66323485874e-07,1.66323485874e-07,1.66323485874e-07,0.0102789577505,1.66323485874e-07,0.00612087060365,0.202182995752,0.011709339729,0.0101292666132,1.66323485874e-07,0.0310028640904,1.66323485874e-07,0.00472375332231,0.0281919971792,1.66323485874e-07,8.33280664229e-05,0.000964842541556,1.66323485874e-07,1.66323485874e-07,0.0158175298301,0.000249651552297,0.000914945495794,1.66323485874e-07,0.0015636070907,0.00783400250816,1.66323485874e-07,1.66323485874e-07,0.00429131225904,1.66323485874e-07,1.66323485874e-07,1.66323485874e-07,0.00359275361837,0.00868225228612,0.00535578256863,0.0036759153613,1.66323485874e-07,0.000183122157947,1.66323485874e-07,0.380515037306,1.66323485874e-07,0.0627540175438,0.00154697474212,0.00484017976242,0.0163497649849,0.0120087220036,1.66323485874e-07,0.00191288641104,5.00633692481e-05,1.66323485874e-07,1.66323485874e-07,0.00776747311381,1.66323485874e-07,1.66323485874e-07,0.00347632717826,1.66323485874e-07,0.0113267957115,0.00211247459409,0.00281103323476,1.66323485874e-07,0.00425804756186,1.66323485874e-07,0.0112436339686,1.66323485874e-07,0.00247838626301,0.0532236818032,1.66323485874e-07,1.66323485874e-07,1.66323485874e-07,1.66323485874e-07,0.00252828330877,0.00350959187543,0.0345621866881,1.66323485874e-07,0.00740156144489,0.0148362212635,1.66323485874e-07,1.66323485874e-07
7689988,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,0.0430918145518,3.22541107864e-07,3.22541107864e-07,0.0030967171766,0.287513466091,0.000742167089196,0.00345151239525,3.25766518943e-05,0.00783807146221,3.22541107864e-07,3.22541107864e-07,0.0122246305292,0.000742167089196,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,0.000871183532341,3.22541107864e-07,0.000387371870545,0.0035805288384,0.101310484521,0.00728975157884,3.22541107864e-07,3.22541107864e-07,0.000129338984254,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107871e-07,3.22541107864e-07,0.0203204123366,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.25766518943e-05,3.22541107864e-07,3.22541107864e-07,0.0267067262723,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,0.0105796708791,3.22541107864e-07,0.0573481315194,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,0.00203233152065,0.0156758203833,0.26941890994,0.110244873209,0.00016159309504,3.22541107864e-07,3.22541107864e-07,3.22541107864e-07,0.00574155426109,3.22541107864e-07,3.22541107864e-07,0.00567704603952,0.00229036440694,3.22541107864e-07,3.22541107864e-07,0.0014517575265
8719499,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,0.000896191511256,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,0.108783139286,1.44523707669e-07,0.0191928929022,1.44523707672e-07,0.0103191372513,0.0612348394631,1.44523707669e-07,0.0678829300158,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,0.00228361910488,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,0.000607144095917,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,0.118495132442,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,0.00988556612827,2.90492652415e-05,0.00054933461285,1.44523707669e-07,0.370515573875,0.000795024915887,0.0313184319756,1.44523707669e-07,0.000520429871316,1.44523707669e-07,0.00718297279486,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,0.0036276895862,0.00868601935461,0.00942309026373,1.44523707669e-07,0.000260287197512,0.00374330855233,1.44523707669e-07,1.44523707669e-07,0.0277920535085,1.44523707669e-07,1.44523707669e-07,0.0234996993907,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.44523707669e-07,1.45968944746e-05,0.0290060526529,1.44523707669e-07,0.0797627787862,1.44523707669e-07,1.44523707669e-07,0.00368549906927
6531198,0.00803983217225,0.00382260362718,0.00452248410912,1.79456533833e-07,0.0021895491693,1.79456533833e-07,0.0155949522466,0.002081875249,0.0104445497256,0.0606205965853,0.00891916918803,0.0314230185307,0.00321245141214,0.4561248515,0.0317101489848,1.79456533833e-07,0.00811161478578,0.00568895157904,1.79456533833e-07,1.79456533833e-07,0.024603670245,0.000484712097883,1.79456533833e-07,0.00226133178283,1.79456533833e-07,0.00278175573094,1.79456533833e-07,0.00324834271891,0.0513247481328,0.0292157031645,1.79456533837e-07,1.79456533833e-07,1.79456533833e-07,1.79456533833e-07,1.79456533833e-07,1.79456533833e-07,0.00279970138433,1.79456533837e-07,1.79456533833e-07,1.79456533833e-07,0.00201009263546,0.00735789734368,1.79456533833e-07,0.00201009263546,7.1962070067e-05,1.79456533833e-07,0.0175689741188,0.000394983830966,0.00114870127306,0.000394983830966,0.00209982090238,0.00857820177375,0.00502496240386,0.0365195840915,1.79456533833e-07,1.79456533833e-07,1.79456533833e-07,1.79456533833e-07,0.00174090783471,0.0155770065932,0.000682114285099,1.79456533833e-07,0.0330022360284,0.0258957572886,0.0227193766398,0.00296121226478,0.0142131369361,1.79456533833e-07,3.60707633004e-05,1.79456533833e-07,1.79456533833e-07,1.79456533833e-07,0.00136404911366,0.0215529091699,0.00638883206099,1.79456533833e-07,0.00145377738058,1.79456533833e-07,1.79456533833e-07,1.79456533833e-07
1490665,0.0159253851915,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,0.0111709736866,0.00218808115318,0.110361461498,0.131461792203,0.0014097040484,0.0378040930013,0.00103103410554,0.0167247995153,0.0256445803916,2.10372190479e-07,2.10372190484e-07,0.00172526233412,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,0.002987495477,0.0294523170393,0.00321890488653,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,0.00214600671508,0.000378880315053,0.0207639455725,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,0.0108343781819,2.10372190479e-07,0.00231430446746,2.10372190479e-07,2.10372190479e-07,0.00147281570555,2.10372190484e-07,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,0.0060168550199,0.00256675109604,0.00166215067698,2.10372190479e-07,0.00631137608657,2.10372190479e-07,0.161019084965,0.000441991972197,0.00387105867701,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,2.10372190479e-07,0.0946676960879,0.00563818507704,2.10372190479e-07,2.10372190479e-07,0.0418222018395,2.10372190479e-07,0.0200066056868,0.00376587258177,0.006058929458,0.0912596666022,0.009572145039,2.10372190479e-07,0.0264860691535,2.10372190479e-07,2.10372190479e-07,0.0138637377248,0.0251817615726,2.10372190479e-07,0.00397624477225,0.0467869855348,2.10372190479e-07,2.10372190479e-07
8639037,1.44096371653e-06,1.44096371653e-06,0.040204328655,0.00057782645033,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,0.00720625954638,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,0.00014553733537,1.44096371653e-06,1.44096371653e-06,0.12522118793,1.44096371653e-06,0.0762284215683,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,0.0694558921006,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,0.264274186576,1.44096371653e-06,0.00014553733537,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,0.101012997493,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,0.00662987405977,1.44096371653e-06,0.00201879016686,1.44096371653e-06,0.000289633707023,1.44096371653e-06,0.0116732470676,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,0.230987924724,0.0371783048503,1.44096371653e-06,0.0266592697196,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06,1.44096371653e-06
12314475,6.05697921487e-08,6.05697921487e-08,6.056979215e-08,6.05697921486e-08,6.06303619408e-05,6.05697921487e-08,6.05697921486e-08,0.000648157345783,6.05697921487e-08,6.11754900702e-06,6.05697921486e-08,6.05697921487e-08,6.05697921487e-08,6.05697921487e-08,6.05697921486e-08,6.05697921487e-08,0.0420476102794,0.00145373558136,6.05697921486e-08,7.27443203706e-05,6.05697921487e-08,6.05697921487e-08,6.05697921487e-08,0.255132139059,6.05697921487e-08,6.05697921487e-08,6.05697921486e-08,6.05697921487e-08,6.05697921487e-08,6.056979215e-08,0.0518902015036,0.339263580353,6.05697921486e-08,0.00373115976615,0.00182926829268,6.05697921487e-08,6.056979215e-08,0.000587587553635,0.0126106912952,0.00267118840355,6.05697921487e-08,6.05697921487e-08,0.00979419596024,6.05697921487e-08,6.05697921486e-08,6.05697921486e-08,6.05697921487e-08,0.004403484459,6.05697921487e-08,6.05697921487e-08,0.00138105183078,6.056979215e-08,0.000375593281114,6.05697921487e-08,0.0178742062329,6.05697921486e-08,0.00468210550289,0.0134647253644,6.0569792161e-08,6.05697921487e-08,6.05697921487e-08,0.061738849707,6.05697921486e-08,6.05697921487e-08,6.05697921487e-08,0.00477296019111,6.05697921487e-08,6.056979215e-08,6.05697921487e-08,6.05697921486e-08,6.05697921487e-08,0.000369536301899,6.05697921487e-08,6.05697921487e-08,0.0212176587595,0.146863635593,6.05697921487e-08,6.05697921487e-08,0.000411935156403,0.000642100366568
9733988,1.90818573516e-07,1.90818573517e-07,0.00234725927283,1.90818573517e-07,1.90818573517e-07,1.90818573517e-07,1.90818573516e-07,1.90818573517e-07,1.90818573517e-07,1.90818573517e-07,1.90818573517e-07,1.90818573516e-07,1.90818573516e-07,1.90818573517e-07,0.0146550572647,1.90818573517e-07,0.0398812726836,1.90818573517e-07,0.000858874399399,1.90818573517e-07,1.90818573516e-07,0.000858874399399,1.90818573516e-07,0.349923290933,1.90818573517e-07,1.90818573517e-07,1.90818573516e-07,1.90818573517e-07,1.90818573517e-07,1.90818573521e-07,0.269512344054,1.90818573516e-07,1.90818573517e-07,1.90818573517e-07,1.90818573516e-07,1.90818573517e-07,1.90818573521e-07,0.0133384091074,1.90818573516e-07,1.90818573517e-07,1.90818573517e-07,1.90818573517e-07,0.0328782310355,1.90818573517e-07,1.90818573517e-07,0.00187021283904,1.90818573517e-07,0.0265239725374,1.90818573516e-07,1.90818573517e-07,1.90818573517e-07,1.90818573517e-07,1.90818573516e-07,1.90818573517e-07,0.110484144885,1.90818573517e-07,1.90818573516e-07,0.000820710684695,0.0108386857943,1.90818573516e-07,1.90818573516e-07,0.00786191604746,3.83545332769e-05,1.90818573517e-07,1.90818573516e-07,0.0120026790928,1.90818573517e-07,0.0629512382217,1.90818573517e-07,1.90818573517e-07,1.90818573516e-07,1.90818573517e-07,1.90818573516e-07,1.90818573516e-07,0.0405300558335,1.90818573521e-07,0.00137408454789,1.90818573517e-07,1.90818573517e-07,0.000439073537662
7699493,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.51221276359e-05,0.00817232793635,0.107905260669,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,0.0221516302231,3.47743837979e-07,3.47743837987e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,0.000278542814221,0.00890258999611,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,0.02715914149,0.0133189367384,3.47743837979e-07,0.00768548656318,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,0.000626286652201,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,0.0108499554888,0.0184655455405,0.0023302314583,0.0474326072442,3.47743837979e-07,3.47743837979e-07,0.0313668419296,3.47743837987e-07,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,0.0184655455405,0.0532399293385,0.00013944527903,0.247315765315,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,0.00539037723252,0.000382865965615,0.0245162883214,0.00667702943304,3.47743837979e-07,0.255661617426,0.000208994046625,3.47743837979e-07,3.47743837979e-07,3.47743837979e-07,0.000243768430423,0.00177384131753,0.0176309603294,3.47743837979e-07,0.0156835948367,3.47743837979e-07,3.47743837979e-07,0.0459720831247
1389004,2.27309923442e-07,2.27309923442e-07,0.0032280282228,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,0.00463734974814,0.00686498699787,2.27309923442e-07,2.27309923447e-07,2.27309923442e-07,0.00163685875871,0.22321857213,2.27309923442e-07,0.0585552635886,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,0.200328462839,0.00159139677402,0.0120703842447,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,0.0075469167682,2.27309923442e-07,2.27309923442e-07,0.208307041152,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,0.0456213289447,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,0.00311437326108,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,0.00445550180939,2.27309923447e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,0.155275636013,0.0172757814915,2.27309923442e-07,0.0156164190504,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,0.0306416049899,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07,2.27309923442e-07
6732368,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,0.0163180379487,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,0.562753579218,4.09990652213e-07,0.0168920248618,0.00557628286075,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,0.247634763927,4.09990652213e-07,4.09990652213e-07,0.0016403725995,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,0.014514079079,4.09990652222e-07,4.09990652222e-07,4.09990652213e-07,0.00287034455614,4.09990652213e-07,4.09990652213e-07,0.000697394099415,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,0.0387035275596,0.0022143595126,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,0.0022143595126,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,0.0793336011939,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,0.000984387555964,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,0.00762623612182,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07,4.09990652213e-07
370212,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,0.0113259159439,0.010826816243,1.91961423432e-07,0.00623893822297,0.00113276435967,1.91961423432e-07,0.0158370093946,1.91961423432e-07,1.91961423432e-07,0.0799329286787,1.91961423432e-07,1.91961423432e-07,0.00399298956882,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,0.00230372904261,0.123796113933,0.0171807393586,1.91961423432e-07,1.91961423432e-07,0.0103853049691,1.91961423432e-07,1.93881037667e-05,0.00961745927538,1.91961423432e-07,0.0128040189044,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,0.00213096376152,1.91961423432e-07,0.00449208926974,0.0391027339146,1.91961423432e-07,0.0124008999152,1.91961423432e-07,0.000230545669542,1.91961423432e-07,1.91961423432e-07,0.00215015990387,1.91961423432e-07,0.00161266791826,0.00301398630931,0.0219413826597,1.91961423432e-07,0.299133678096,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423437e-07,1.91961423432e-07,0.0155298711171,1.91961423432e-07,1.91961423432e-07,0.234557855253,1.91961423432e-07,0.0514650495836,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07,1.91961423437e-07,0.00355147829492,1.91961423432e-07,0.00328273230212,1.91961423432e-07,1.91961423432e-07,1.91961423432e-07
7924275,6.48727197239e-07,6.48727197239e-07,6.48727197239e-07,6.48727197238e-07,6.48727197239e-07,6.48727197239e-07,6.48727197239e-07,6.48727197239e-07,0.00882333860965,0.120923398293,6.48727197239e-07,6.48727197238e-07,6.48727197239e-07,6.48727197238e-07,0.0434004982225,0.00817461141241,0.0329559903469,0.000195266886369,6.48727197239e-07,6.48727197239e-07,6.48727197239e-07,6.48727197239e-07,0.4199217635,0.00480122998677,6.48727197238e-07,6.48727197238e-07,6.48727197239e-07,6.48727197238e-07,6.48727197239e-07,6.48727197238e-07,0.00123323040195,6.48727197238e-07,6.48727197239e-07,6.48727197238e-07,6.48727197238e-07,6.48727197239e-07,6.48727197238e-07,6.48727197238e-07,6.48727197238e-07,6.48727197238e-07,6.48727197239e-07,6.48727197238e-07,6.48727197239e-07,6.48727197238e-07,6.48727197239e-07,6.48727197238e-07,0.0130400653917,0.0280905363676,6.48727197239e-07,6.48727197238e-07,6.48727197239e-07,0.0664303137245,6.48727197238e-07,6.48727197238e-07,6.48727197238e-07,6.48727197239e-07,0.00421737550925,6.48727197238e-07,0.0581266055998,6.48727197239e-07,6.48727197239e-07,0.00233606663726,6.48727197239e-07,6.48727197239e-07,0.0110938838,6.48727197239e-07,6.48727197238e-07,0.0591645691154,6.48727197238e-07,6.48727197239e-07,0.0684413680359,6.48727197238e-07,6.48727197238e-07,6.48727197238e-07,0.00207657575836,6.48727197239e-07,0.0376268261671,0.00317941199367,6.48727197239e-07,0.0057094480629
9713139,2.65112752453e-07,2.65112752453e-07,2.65112752453e-07,2.65112752453e-07,2.65112752453e-07,2.65112752454e-07,2.65112752454e-07,2.65112752454e-07,0.0165698121411,2.65112752453e-07,2.65112752453e-07,0.00991548205452,2.65112752453e-07,2.65112752454e-07,2.65112752453e-07,2.65112752454e-07,0.0490196130414,2.65112752454e-07,2.65112752454e-07,2.65112752454e-07,0.00111373867306,0.119354026267,2.65112752453e-07,2.65112752454e-07,2.65112752453e-07,2.65112752454e-07,2.65112752453e-07,2.67763879978e-05,2.65112752454e-07,0.00190907693042,0.0045867157302,0.0195655862438,2.65112752454e-07,0.00281046028876,0.228553969003,2.65112752453e-07,2.65112752453e-07,2.65112752454e-07,2.65112752453e-07,0.00702575305277,0.000610024443396,2.65112752453e-07,2.65112752453e-07,2.65112752454e-07,0.425797856829,2.65112752453e-07,2.65112752454e-07,0.00148489652649,2.65112752454e-07,2.65112752459e-07,2.65112752454e-07,0.00145838525125,2.65112752454e-07,0.00713179815375,2.65112752453e-07,2.65112752453e-07,2.65112752454e-07,2.65112752454e-07,0.00164396417796,2.65112752453e-07,2.65112752454e-07,2.65112752453e-07,2.65112752454e-07,2.65112752453e-07,2.65112752453e-07,0.00368533237186,2.65112752453e-07,0.0439824707448,2.65112752453e-07,2.65112752453e-07,0.000557001892905,2.65112752454e-07,2.65112752454e-07,2.65112752453e-07,0.0334840057476,0.00397695639956,0.0140247297175,2.65112752454e-07,0.00169698672846,2.65112752453e-07
